Unnamed: 0,sentence,#aspect terms,aspect_terms,at_polarity,main_sentiment
1778,"अच्छी, तेज service.",1,['service'],['positive'],positive
305,"Wait staff बहुत freindly है, वे ऐसा feel कराते हैं कि आप एक freindly little european town में खाना खा रहे हैं।",1,['Wait staff'],['positive'],positive
2360,Food authentic Italian है- स्वादिष्ट है!,1,['Food'],['positive'],positive
314,जब हम पहुंचे तो nice glass of Sangria का wait कर रहे थे।,1,['glass of Sangria'],['positive'],positive
2003,मैं happy हूँ मैंने जो food खाया वो awesome था।,1,['food'],['positive'],positive
2558,"outside खाने के लिए यह बहुत lovely, peaceful place है।",1,['place'],['positive'],positive
1743,Banana tower भी एक शानदार dessert है।,2,"['Banana tower', 'dessert']","['positive', 'positive']",positive
311,मैं Cafe St. Bart's में frist time आयी और मुझे कहना होगा कि food कितनी स्वादिष्ट और service कमाल की थी।,2,"['food', 'service']","['positive', 'positive']",positive
2408,Atmosphere Sripraphai (ज्यादा modern और sleek) से बहुत अच्छा है।,1,['Atmosphere'],['positive'],positive
2448,Service excellent था - friendly और attentive था।,1,['Service'],['positive'],positive
516,"Food एक बहुत ही capable kitchen के साथ uniformly exceptional है, जो आपको खाने की तरह proudly whip up करेगा, चाहे वह menu पर हो या न हो।",3,"['Food', 'kitchen', 'menu']","['positive', 'positive', 'neutral']",positive
2831,"Drinks एक saving grace है, लेकिन service staff, कृपया, अपने आप पर काबू पाएं।",2,"['Drinks', 'service staff']","['positive', 'negative']",positive
643,उनका tuna tartar appetizer पर मरने को है।,1,['tuna tartar appetizer'],['positive'],positive
915,Good food.,1,['food'],['positive'],positive
963,Baluchi के पास मज़ेदार food और reasonable prices पर एक अच्छा decor है।,3,"['food', 'decor', 'prices']","['positive', 'positive', 'positive']",positive
2854,"यदि आप Upper Manhattan में रहते हैं, Siam Square place Thai food के लिए है।",1,['Thai food'],['positive'],positive
924,"हालांकि कुछ staples कमाल के हैं (burger, कुछ pastas), food वास्तव में point नहीं है।",4,"['burger', 'pastas', 'food', 'staples']","['positive', 'positive', 'neutral', 'positive']",positive
1449,"हालाँकि, हमारे पास की table को देखते हुए, हम दोनों ने pizza order करना चाहा, जो कि PERRECT दिखता था।",1,['pizza'],['positive'],positive
2749,"अच्छा atmosphere है, सभी combinations के hottest music dress code केवल friday को छोड़कर strict हैं। ",3,"['atmosphere', 'music', 'dress cod']","['positive', 'positive', 'negative']",positive
1740,"Spicy tuna roll unusually अच्छा और rock shrimp tempura शानदार था, share करने के लिए कमाल का appetizer था! ",3,"['Spicy tuna roll', 'rock shrimp tempura', 'appetizer']","['positive', 'positive', 'positive']",positive
1929,"आपको वही मिलता है जिसके लिए आप pay करते हैं और इस logic को mind में रखते हुए, Spice के beautiful setting में कुछ cheap eats और drinks के लिए एक शानदार place है।",3,"['eats', 'drinks', 'setting']","['positive', 'positive', 'positive']",positive
